STATIONS_ID,MESS_DATUM,QN_3,FX.Windspitze,FM.Windgeschwindigkeit,QN_4,RSK.Niederschlagshoehe,RSKF.Niederschlagsform,SDK.Sonnenscheindauer,SHK_TAG.Schneehoehe,NM.Bedeckungsgrad,VPM.Dampfdruck,PM.Luftdruck,TMK.Lufttemperatur,UPM.Relative_Feuchte,TXK.Lufttemperatur_Max,TNK.Lufttemperatur_Min,TGK.Lufttemperatur_5cm_min,eor
1580,1938-03-21T00:00:00Z,,,,5,0,0,9.6,0,0.7,6.9,1006,11.2,58,20.7,2.2,-0.1,eor
1580,1938-03-22T00:00:00Z,,,,5,0,0,8.9,0,6,6.3,1004.6,11.2,54,20.2,1.4,-0.7,eor
1580,1938-03-23T00:00:00Z,,,,5,0,0,7.1,0,4.7,7.5,1006,13.5,52,20.8,5.5,3.4,eor
1580,1938-03-24T00:00:00Z,,,,5,0.2,1,5.3,0,4,7.9,1008,12.6,58,20.4,5.6,3.3,eor
1580,1938-03-25T00:00:00Z,,,,5,6.3,1,8.6,0,4.7,6.7,1001.4,13,53,20.3,2.8,0.7,eor
1580,1938-03-26T00:00:00Z,,,,5,1.2,8,6.7,0,3.3,5.7,1000.7,3.3,74,14.6,1.6,0.4,eor
1580,1938-03-27T00:00:00Z,,,,5,1.8,1,0,0,8,7.5,1000.3,5.8,84,7.9,0.1,-1.5,eor
1580,1938-03-28T00:00:00Z,,,,5,0.1,1,2.9,0,4.7,7.5,1009.4,8.8,66,11.9,6.4,4.5,eor
1580,1938-03-29T00:00:00Z,,,,5,0.6,1,0.1,0,8,9.5,1011.5,10.6,75,14.7,5.5,4.7,eor
1580,1938-03-30T00:00:00Z,,,,5,0,1,1.1,0,7.7,11.1,1010.7,12.6,76,15.1,9,7.1,eor
1580,1938-03-31T00:00:00Z,,,,5,0,0,2.8,0,6.7,10.3,1012.6,12.5,70,16.9,10.9,7.5,eor
1580,1938-04-01T00:00:00Z,,,,5,0,0,8.4,0,2,9.2,1013.6,11.9,67,19,5.4,3,eor
1580,1938-04-02T00:00:00Z,,,,5,0,0,9.8,0,3.3,8.5,1006.6,13.6,59,21.1,7.4,6.2,eor
1580,1938-04-03T00:00:00Z,,,,5,5,1,3.4,0,4.7,6.9,1001.6,5.5,73,13,2.2,1,eor
1580,1938-04-04T00:00:00Z,,,,5,0.3,8,5.9,0,4.3,6,1014.7,4.3,72,9.2,2.1,-0.3,eor
1580,1938-04-05T00:00:00Z,,,,5,0,1,3.1,0,4.3,5.2,1012.4,6.5,57,11.9,0.6,-1.7,eor
1580,1938-04-06T00:00:00Z,,,,5,0,1,0.6,0,7.3,9.1,1010.3,9.5,77,13.3,2.4,0.5,eor
1580,1938-04-07T00:00:00Z,,,,5,0,1,3.3,0,6.3,9.1,1008.2,11.1,66,16.3,8.9,0.6,eor
1580,1938-04-08T00:00:00Z,,,,5,1.6,8,9,0,4.7,5.7,1008.2,7,56,11,2.7,-0.8,eor
1580,1938-04-09T00:00:00Z,,,,5,1.1,8,6.6,0,4,5.6,1012.3,3.6,67,7.8,1.6,-1.4,eor
1580,1938-04-10T00:00:00Z,,,,5,0,1,7.6,0,2.3,4,1022.8,4,50,8.8,-0.9,-3.9,eor
1580,1938-04-11T00:00:00Z,,,,5,0,0,10.6,0,2.3,4.4,1023.2,7,47,12.6,-0.2,-3.9,eor
1580,1938-04-12T00:00:00Z,,,,5,0,0,5.6,0,3.7,6.5,1017.6,9.3,57,14.5,2.9,0.5,eor
1580,1938-04-13T00:00:00Z,,,,5,0.1,1,0,0,7.3,8.7,1008.3,8.1,81,9.8,6.2,3.2,eor
1580,1938-04-14T00:00:00Z,,,,5,0,0,5.1,0,5,8.5,1005.2,8.9,74,12.7,6.9,5.9,eor
1580,1938-04-15T00:00:00Z,,,,5,0,0,2.8,0,7.7,8.4,1007.1,11.2,64,15.6,7.5,5.8,eor
1580,1938-04-16T00:00:00Z,,,,5,0,0,9.4,0,5,7.9,1008.3,9.7,65,13.9,6.7,5.6,eor
1580,1938-04-17T00:00:00Z,,,,5,0,1,6,0,4.7,5.1,1010.2,6.4,50,11.7,3.1,0.4,eor
1580,1938-04-18T00:00:00Z,,,,5,0.3,8,10.3,0,3,4.9,1011.4,2.5,66,8.7,-0.8,-3.9,eor
1580,1938-04-19T00:00:00Z,,,,5,8,1,3.1,0,3.3,6.3,1007.5,2.2,87,6.5,-2.8,-4.9,eor
1580,1938-04-20T00:00:00Z,,,,5,0,1,6.5,0,4.7,5.2,1010.8,3.9,65,8.5,1.2,-1.3,eor
1580,1938-04-21T00:00:00Z,,,,5,3.6,7,3.1,0,4.7,5.5,1012.6,2.9,73,7,0.6,-1.9,eor
1580,1938-04-22T00:00:00Z,,,,5,0.6,1,6.6,0,2.3,5.3,1005.8,4.8,65,9.4,-1.6,-3.8,eor
1580,1938-04-23T00:00:00Z,,,,5,0,1,1.8,0,7.7,7.9,1003.2,6.5,82,9.9,3.6,2.5,eor
1580,1938-04-24T00:00:00Z,,,,5,0,0,3.3,0,7,7.1,1005.4,8.1,66,12.2,3,1,eor
1580,1938-04-25T00:00:00Z,,,,5,0,0,6.9,0,5,5.6,1004,8.9,51,13.4,6,4,eor
1580,1938-04-26T00:00:00Z,,,,5,0,0,9.3,0,2.3,5.7,1005.9,7.2,58,12.9,-0.5,-3.2,eor
1580,1938-04-27T00:00:00Z,,,,5,0,1,9.8,0,2.3,6.5,1002.2,9.6,57,16.6,2.5,0.1,eor
1580,1938-04-28T00:00:00Z,,,,5,0.4,1,7.5,0,3,6.7,1001.9,11.8,48,17.1,5.8,3.1,eor
1580,1938-04-29T00:00:00Z,,,,5,6.3,1,3.5,0,6.7,7.7,999.2,6.2,78,11.6,4.2,3.1,eor
1580,1938-04-30T00:00:00Z,,,,5,0.6,1,0.8,0,5.3,6.8,996.6,4.3,80,8.7,2.6,1.4,eor
1580,1938-05-01T00:00:00Z,,,,5,29.6,1,0,0,8,8.4,996.3,5.2,92,8.2,1.4,-0.7,eor
1580,1938-05-02T00:00:00Z,,,,5,1.1,1,0,0,8,8.9,999.9,7.6,88,9.8,3.3,3.1,eor
1580,1938-05-03T00:00:00Z,,,,5,0,1,0,0,8,9.6,1002.7,10.4,78,12.4,7.9,6.5,eor
1580,1938-05-04T00:00:00Z,,,,5,0,0,10.5,0,2.7,5.3,1006.8,9.6,44,14.7,6.3,5.2,eor
1580,1938-05-05T00:00:00Z,,,,5,0,0,13.7,0,0,5.3,1004,10,43,16.4,4.1,1.4,eor
1580,1938-05-06T00:00:00Z,,,,5,0,0,13.3,0,1.7,6.9,1001.1,12,50,18.3,4,0.4,eor
1580,1938-05-07T00:00:00Z,,,,5,0,0,12.7,0,4.3,8,1000,11.8,57,17.5,5.9,2.5,eor
1580,1938-05-08T00:00:00Z,,,,5,0,0,12.3,0,1.7,4.9,1007.8,6.7,50,12.1,4.2,2,eor
1580,1938-05-09T00:00:00Z,,,,5,0,0,13.7,0,1,5.6,1004.2,10.4,48,17.9,0,-2.3,eor
1580,1938-05-10T00:00:00Z,,,,5,0,0,12.8,0,0.3,6.3,1004.7,12,46,18.9,6.4,3.5,eor
1580,1938-05-11T00:00:00Z,,,,5,0,0,13,0,2.3,5.5,1012.6,12.2,40,17.5,4,1,eor
1580,1938-05-12T00:00:00Z,,,,5,0,0,12.8,0,2.3,6.3,1011.1,13.8,41,21.4,4.5,1.3,eor
1580,1938-05-13T00:00:00Z,,,,5,0,0,13,0,0.7,8,1007.9,15.7,48,25,5.4,2.6,eor
1580,1938-05-14T00:00:00Z,,,,5,0,0,13.2,0,0.3,8.7,1003.9,18.2,46,27.6,6.8,4.3,eor
1580,1938-05-15T00:00:00Z,,,,5,0.3,1,12,0,3,11.6,1003.6,18,58,26,9.2,6,eor
1580,1938-05-16T00:00:00Z,,,,5,0,0,7.3,0,5.3,11.2,1005.1,18.2,55,24.6,13,11.8,eor
1580,1938-05-17T00:00:00Z,,,,5,0,0,2.7,0,6.7,12.5,998.8,16.6,63,22.3,13.1,11.2,eor
1580,1938-05-18T00:00:00Z,,,,5,0,1,3.5,0,5,8.1,998.2,11.5,59,16.3,9.5,6.9,eor
1580,1938-05-19T00:00:00Z,,,,5,2.7,1,1.2,0,7.3,9.3,997.2,10.4,72,15.6,6.2,3.9,eor
1580,1938-05-20T00:00:00Z,,,,5,2.7,1,0,0,8,8,1000.7,8.4,73,11.5,6,5.2,eor
1580,1938-05-21T00:00:00Z,,,,5,1.9,1,0,0,8,9.9,1001.8,9,86,10.1,6.3,5.4,eor
1580,1938-05-22T00:00:00Z,,,,5,0,1,0,0,7.7,10.4,1006.7,10.8,79,14,9.2,8.5,eor
1580,1938-05-23T00:00:00Z,,,,5,1.1,1,0.1,0,7.7,11.7,1006.7,13.2,78,15.8,9.1,8.7,eor
1580,1938-05-24T00:00:00Z,,,,5,0.8,1,6.8,0,5.7,10,1002.3,12.2,69,18.2,8.5,6.8,eor
1580,1938-05-25T00:00:00Z,,,,5,3.9,1,3.7,0,7,10,1002.4,11.6,73,16.9,6.7,4.1,eor
1580,1938-05-26T00:00:00Z,,,,5,0.5,1,3.7,0,5.3,11.7,1001.2,12.2,82,17,9,7.8,eor
1580,1938-05-27T00:00:00Z,,,,5,1.8,1,12.4,0,4.7,12.1,994.4,17.5,62,25.4,9,6,eor
1580,1938-05-28T00:00:00Z,,,,5,0.9,1,1.1,0,7,11.7,994,13.2,77,16.6,11.4,10.1,eor
1580,1938-05-29T00:00:00Z,,,,5,0.9,1,6.8,0,6.7,9.5,999.1,12.6,64,17.1,9,6.3,eor
1580,1938-05-30T00:00:00Z,,,,5,1.7,1,4.6,0,6.7,10.7,995.5,12.6,72,18.3,10.4,7.8,eor
1580,1938-05-31T00:00:00Z,,,,5,0,0,8.2,0,4.3,9.9,1005.2,13.6,63,19.7,10.2,7.5,eor
1580,1938-06-01T00:00:00Z,,,,5,1.6,1,8.6,0,3.3,14.3,1000.6,18.6,68,26.8,7.4,5.5,eor
1580,1938-06-02T00:00:00Z,,,,5,0,1,1.3,0,6,12.1,1005.5,13.3,77,19.9,11.4,9.3,eor
1580,1938-06-03T00:00:00Z,,,,5,0,1,11.5,0,3.7,8.7,1009.9,13,58,19.4,5.7,3.7,eor
1580,1938-06-04T00:00:00Z,,,,5,0,0,11.3,0,3.3,9.7,1007.9,15.4,59,22.4,4.8,2.8,eor
1580,1938-06-05T00:00:00Z,,,,5,2.5,1,9.8,0,5,13.2,1003,17.6,65,27.8,8.5,5.7,eor
1580,1938-06-06T00:00:00Z,,,,5,0,0,12.1,0,3,11.2,1010.4,16.4,62,22.8,11,9.8,eor
1580,1938-06-07T00:00:00Z,,,,5,0,0,13.7,0,1.7,12.8,1009.9,19.5,58,27.8,8.8,6.6,eor
1580,1938-06-08T00:00:00Z,,,,5,0,0,14,0,1.3,14.4,1009.1,22.5,56,30.8,12.3,9.3,eor
1580,1938-06-09T00:00:00Z,,,,5,1.2,1,7.4,0,6.3,17.3,1006.6,21.6,66,26.6,13.9,12.1,eor
1580,1938-06-10T00:00:00Z,,,,5,1,1,5.9,0,7,11.7,1009.1,18,57,23.9,15.5,13.5,eor
1580,1938-06-11T00:00:00Z,,,,5,0.2,1,0.5,0,7.3,12.4,1007.9,14.4,75,17.8,12.2,10,eor
1580,1938-06-12T00:00:00Z,,,,5,0,1,4.1,0,7.3,11.1,1003.6,16.1,60,20.4,11.7,9.7,eor
1580,1938-06-13T00:00:00Z,,,,5,0,0,7.1,0,6,8.8,1005.4,14.7,53,19.9,11,9.8,eor
1580,1938-06-14T00:00:00Z,,,,5,0,0,6,0,4.7,11.5,1008.3,15.4,66,21.1,9.7,6.8,eor
1580,1938-06-15T00:00:00Z,,,,5,0,1,1.6,0,5.3,10.9,1007.8,14,67,19.4,9.4,7.1,eor
1580,1938-06-16T00:00:00Z,,,,5,0,1,3.8,0,6.3,9.6,1013.6,11.8,69,17.6,10,8.1,eor
1580,1938-06-17T00:00:00Z,,,,5,0,0,0,0,7.7,9.9,1012.3,14.6,60,17.2,8.8,5.3,eor
1580,1938-06-18T00:00:00Z,,,,5,0,0,7.9,0,5,10.5,1007.6,16.6,57,21.4,12.9,11.8,eor
1580,1938-06-19T00:00:00Z,,,,5,0,1,7.9,0,3.7,14,1005.9,18.8,65,28.1,9.2,7.6,eor
1580,1938-06-20T00:00:00Z,,,,5,0,0,8.4,0,4.3,10.9,1012.7,19.1,49,24.3,14,12.5,eor
1580,1938-06-21T00:00:00Z,,,,5,0,0,13.8,0,1,11.6,1011.1,18.8,54,26.1,9.8,7.6,eor
1580,1938-06-22T00:00:00Z,,,,5,0,1,14.1,0,1.3,10.9,1007.8,22.3,44,30.1,12,9.5,eor
1580,1938-06-23T00:00:00Z,,,,5,0,1,5.7,0,5,14.3,1007.6,20,60,24.8,14.7,12.8,eor
1580,1938-06-24T00:00:00Z,,,,5,0,0,11.8,0,4,14.9,1005.9,23.3,55,29.3,14.3,12.8,eor
1580,1938-06-25T00:00:00Z,,,,5,0,0,10.4,0,6,16.1,1000.8,26,51,31.8,15.5,13.6,eor
1580,1938-06-26T00:00:00Z,,,,5,0,0,6.7,0,4.7,13.5,1003.9,19.7,57,26.7,17.9,15.9,eor
1580,1938-06-27T00:00:00Z,,,,5,0,1,9.8,0,5,15.5,1000.7,22,61,28.7,10.5,9,eor
1580,1938-06-28T00:00:00Z,,,,5,0,1,9.3,0,5.3,12.9,998.8,20.2,55,25.2,16.3,13.6,eor
1580,1938-06-29T00:00:00Z,,,,5,0,1,10.8,0,3.3,11.9,996.8,19.2,51,24.8,14.7,12.5,eor
1580,1938-06-30T00:00:00Z,,,,5,0,0,9.6,0,4.7,10.7,1000.6,19.2,50,25.4,9.4,7,eor
1580,1938-07-01T00:00:00Z,,,,5,0.7,1,0.2,0,7.7,13.2,995.9,15,76,19,13,12.4,eor
1580,1938-07-02T00:00:00Z,,,,5,15.8,1,2.9,0,7.7,12.9,1000.6,14.5,78,20.4,12,10.3,eor
1580,1938-07-03T00:00:00Z,,,,5,0.2,1,4.4,0,7,11.3,1005.9,14.6,68,20.4,11.5,10.7,eor
1580,1938-07-04T00:00:00Z,,,,5,13.3,1,2.3,0,7.7,14,1001.1,15,82,18.7,10,8.7,eor
1580,1938-07-05T00:00:00Z,,,,5,0.1,1,7.7,0,6.7,12,996,14.1,75,20.3,11.9,10.7,eor
1580,1938-07-06T00:00:00Z,,,,5,0,0,9.7,0,4.7,11.1,1005.6,14.4,67,20.6,9.1,7.3,eor
1580,1938-07-07T00:00:00Z,,,,5,0.6,1,14,0,1.7,13.6,1005.9,19.4,62,26.8,7.1,5.8,eor
1580,1938-07-08T00:00:00Z,,,,5,14.3,1,6.8,0,5.7,17.6,1004.6,18.2,79,26.8,14.5,12.5,eor
1580,1938-07-09T00:00:00Z,,,,5,0,0,8.9,0,5,11.1,1008.4,15.3,63,19.7,12.7,11.3,eor
1580,1938-07-10T00:00:00Z,,,,5,4,1,2.5,0,7,12.7,1009.2,14.4,76,18.2,11.6,11,eor
1580,1938-07-11T00:00:00Z,,,,5,2.5,1,4.4,0,7.7,14.9,1003.5,16.9,78,20.7,12.1,11.4,eor
1580,1938-07-12T00:00:00Z,,,,5,17.9,1,0.2,0,8,16.8,998.2,16.2,90,19.8,14.3,12.8,eor
1580,1938-07-13T00:00:00Z,,,,5,0,0,0.9,0,6,13.6,1005.9,15.2,77,20.1,12.8,12.2,eor
1580,1938-07-14T00:00:00Z,,,,5,0,0,12.7,0,0.7,12.9,1007.9,17.4,67,24,9.5,8,eor
1580,1938-07-15T00:00:00Z,,,,5,4.6,1,11.7,0,4,16,1002.7,22,61,26.9,11.1,9.5,eor
1580,1938-07-16T00:00:00Z,,,,5,17.3,1,0.5,0,7,19.3,1005.8,17.6,93,22.3,16.4,15.2,eor
1580,1938-07-17T00:00:00Z,,,,5,0,0,9.3,0,3.3,13.6,1010.8,17.1,69,22.2,13.8,12,eor
1580,1938-07-18T00:00:00Z,,,,5,0,0,0.8,0,7.3,14.3,1010.4,17,75,21.1,11.1,9.5,eor
1580,1938-07-19T00:00:00Z,,,,5,0,0,8.1,0,4.3,14.5,1008,17.7,70,23.5,13.8,12.8,eor
1580,1938-07-20T00:00:00Z,,,,5,0,0,4.3,0,4.3,15.7,1005.5,18.9,74,24.3,10.8,9.2,eor
1580,1938-07-21T00:00:00Z,,,,5,0,0,8.4,0,6,16.1,1004.8,19,73,23.7,15.2,12.9,eor
1580,1938-07-22T00:00:00Z,,,,5,0,0,7.6,0,3.7,14.7,1003.2,18.1,70,24,15.2,12.8,eor
1580,1938-07-23T00:00:00Z,,,,5,0,0,13.5,0,1.7,14.1,1001.6,19.2,65,25.2,10.5,9.1,eor
1580,1938-07-24T00:00:00Z,,,,5,1,1,3.1,0,6.7,17.6,1000,19.4,78,24.7,12.6,10.8,eor
1580,1938-07-25T00:00:00Z,,,,5,4,1,2.2,0,6.7,19.1,1002.7,19.5,82,25.3,17,14.5,eor
1580,1938-07-26T00:00:00Z,,,,5,1.7,1,9.5,0,5.7,18,1001.6,20.2,77,30,13.8,12.6,eor
1580,1938-07-27T00:00:00Z,,,,5,0,0,11.5,0,4.7,14.4,1008.2,18.9,66,25,13,12,eor
1580,1938-07-28T00:00:00Z,,,,5,5.5,1,10.9,0,4.7,14.8,1006.4,19.8,66,27.2,11.3,10,eor
1580,1938-07-29T00:00:00Z,,,,5,0.2,1,6.9,0,3.3,18.5,1007.4,19.2,81,26.3,15.4,14.1,eor
1580,1938-07-30T00:00:00Z,,,,5,0,0,12,0,4.7,18.3,1008.7,21.7,71,29.4,13.6,12.3,eor
1580,1938-07-31T00:00:00Z,,,,5,0,0,12.3,0,2.3,17.9,1008.8,23.7,63,31.7,15.9,14,eor
1580,1938-08-01T00:00:00Z,,,,5,0,0,13.5,0,2.3,17.1,1009,23.9,59,29.8,17.3,14.1,eor
1580,1938-08-02T00:00:00Z,,,,5,0,0,11.8,0,1.7,18.4,1007.5,24.6,60,30.3,17.8,15.1,eor
1580,1938-08-03T00:00:00Z,,,,5,0,0,13,0,1,18.4,1006,25.2,58,32.2,17,14.5,eor
1580,1938-08-04T00:00:00Z,,,,5,0,0,13.1,0,1,18.7,1004.7,26.3,55,33,16.7,14.8,eor
1580,1938-08-05T00:00:00Z,,,,5,0,1,8.7,0,3,18.5,1003.4,24,61,33.1,17.8,15.7,eor
1580,1938-08-06T00:00:00Z,,,,5,0,0,7.8,0,4.3,18.7,1001.4,23.8,63,32.4,17,15.1,eor
1580,1938-08-07T00:00:00Z,,,,5,0,1,3.2,0,7,19.3,1001.2,21.7,73,28.5,16.4,15,eor
1580,1938-08-08T00:00:00Z,,,,5,0.5,1,3.5,0,7,18.5,1002.2,21.6,72,28.2,17.1,14.9,eor
1580,1938-08-09T00:00:00Z,,,,5,4.5,1,0.5,0,8,19.6,1002.4,19.8,83,22.7,17.2,16.4,eor
1580,1938-08-10T00:00:00Z,,,,5,2.1,1,0.1,0,6.7,19.6,1003.5,19.3,87,22.1,16.5,15.3,eor
1580,1938-08-11T00:00:00Z,,,,5,10.7,1,2.9,0,6.3,18.9,1001.5,19.4,83,24.6,15.7,14.5,eor
1580,1938-08-12T00:00:00Z,,,,5,37.3,1,0,0,8,18.7,998.4,17,95,18.7,16.2,15.6,eor
1580,1938-08-13T00:00:00Z,,,,5,3.3,1,2.4,0,7,17.6,994.7,18.3,83,21.4,15.5,15.3,eor
1580,1938-08-14T00:00:00Z,,,,5,4.7,1,3.2,0,7.3,18.1,998.7,19.2,80,24,16.5,15.7,eor
1580,1938-08-15T00:00:00Z,,,,5,0.3,1,3.1,0,7.3,18,1001.1,19.1,81,24.2,15.5,14.3,eor
1580,1938-08-16T00:00:00Z,,,,5,0,1,6.3,0,6.3,16.4,1000.7,20.2,73,25.1,13.7,12.4,eor
1580,1938-08-17T00:00:00Z,,,,5,0.1,1,7,0,6.3,15.1,999.6,17.8,73,24.9,16.2,15.6,eor
1580,1938-08-18T00:00:00Z,,,,5,0,0,9.5,0,4.3,12.7,1003.1,15.8,70,21.3,12.2,10.1,eor
1580,1938-08-19T00:00:00Z,,,,5,0,0,13.3,0,0.7,14.9,997.2,19.2,70,26.3,9,7.5,eor
1580,1938-08-20T00:00:00Z,,,,5,2.5,1,5.4,0,5.3,17.2,998.4,18.4,80,22.9,13.6,11.9,eor
1580,1938-08-21T00:00:00Z,,,,5,4.1,1,2,0,7.7,13.1,1004.4,13.2,85,17.5,12.3,11.4,eor
1580,1938-08-22T00:00:00Z,,,,5,8.3,1,6.5,0,5.3,11.2,1007.8,13.6,74,20.5,8.4,6.8,eor
1580,1938-08-23T00:00:00Z,,,,5,0,0,6.4,0,4,11.2,1009.4,13,74,18.7,9.8,8.1,eor
1580,1938-08-24T00:00:00Z,,,,5,0,0,11.5,0,0.7,10.4,1008.7,14.2,67,20.8,7.9,5.5,eor
1580,1938-08-25T00:00:00Z,,,,5,0,0,10.6,0,5,12.3,1004.8,16.4,67,20.7,9.3,7.5,eor
1580,1938-08-26T00:00:00Z,,,,5,0,1,0,0,7.7,14.1,1005,15.2,82,16.6,13.8,12.5,eor
1580,1938-08-27T00:00:00Z,,,,5,0,0,6.1,0,4.7,13.6,1005.9,14.8,78,20.4,12.3,13.8,eor
1580,1938-08-28T00:00:00Z,,,,5,12,1,5.2,0,5.7,15.2,1001.8,16.7,80,21.9,10.5,8.7,eor
1580,1938-08-29T00:00:00Z,,,,5,15.5,1,1.9,0,7.7,18.1,994.4,17.5,89,21.7,14.5,13.4,eor
1580,1938-08-30T00:00:00Z,,,,5,3.4,1,0,0,7.7,16.4,994.3,16.2,87,19.2,14.8,15.1,eor
1580,1938-08-31T00:00:00Z,,,,5,0,0,0.5,0,6.3,12,1001.8,13.7,75,18.2,12.3,11.5,eor
1580,1938-09-01T00:00:00Z,,,,5,0,0,10.5,0,3.7,10.7,1007,13.4,69,19.4,9.5,7.2,eor
1580,1938-09-02T00:00:00Z,,,,5,0,0,8.4,0,5.7,11.2,1007.2,14,73,21.2,6.5,5,eor
1580,1938-09-03T00:00:00Z,,,,5,0,0,3.5,0,6.3,12.5,1008.3,15,72,20.1,10.9,9.2,eor
1580,1938-09-04T00:00:00Z,,,,5,0,1,7.4,0,5.3,10.9,1007.5,14.2,67,19.3,10,7,eor
1580,1938-09-05T00:00:00Z,,,,5,11.1,1,3.2,0,6,10.9,1006.4,12.2,76,17.4,9.7,7.7,eor
1580,1938-09-06T00:00:00Z,,,,5,16.8,1,0,0,8,12.5,1002.4,12,88,14.8,9.4,7.5,eor
1580,1938-09-07T00:00:00Z,,,,5,2,1,2.7,0,7.3,13.2,999.2,13.1,87,18.9,10.2,9.9,eor
1580,1938-09-08T00:00:00Z,,,,5,0,0,7.9,0,4.3,11.9,1003.2,13.8,78,21.8,7.4,6.5,eor
1580,1938-09-09T00:00:00Z,,,,5,0,0,5.4,0,5,13.3,1004.8,15.8,76,22,9.3,6.5,eor
1580,1938-09-10T00:00:00Z,,,,5,0,1,0,0,8,12.8,1004,15.7,72,18.1,12.9,10.9,eor
1580,1938-09-11T00:00:00Z,,,,5,0,0,8.7,0,2.7,13.2,1009.5,15.5,76,21.7,10,7.2,eor
1580,1938-09-12T00:00:00Z,,,,5,0,0,0.9,0,7.7,15.2,1008.7,16.8,81,19.7,11.5,10.1,eor
1580,1938-09-13T00:00:00Z,,,,5,0,0,5.4,0,3.7,15.7,1009.5,17.6,75,24.3,14.5,13.2,eor
1580,1938-09-14T00:00:00Z,,,,5,0,0,6.9,0,4.3,15.3,1003,17.1,80,24.6,10.5,9.1,eor
1580,1938-09-15T00:00:00Z,,,,5,0,1,1.7,0,5.3,11.2,1004.8,11.6,77,17.9,9.1,6.8,eor
1580,1938-09-16T00:00:00Z,,,,5,0,0,8.9,0,1.7,8.1,1013.6,9,73,16.7,4.4,1.7,eor
1580,1938-09-17T00:00:00Z,,,,5,0,0,10,0,0.7,9.6,1008.8,10.6,78,19.7,2.4,0.5,eor
1580,1938-09-18T00:00:00Z,,,,5,0,0,9.8,0,1.7,12,1006.7,13.8,78,23.2,5,3.4,eor
1580,1938-09-19T00:00:00Z,,,,5,1.5,1,2.3,0,6.3,14.8,1003.1,15.9,83,21.9,8.6,7,eor
1580,1938-09-20T00:00:00Z,,,,5,0,0,6.1,0,3.3,14.4,1003.1,15.3,81,21.7,12.5,11,eor
1580,1938-09-21T00:00:00Z,,,,5,0,0,3.1,0,4,14.8,1003.4,16.5,79,23.6,10.5,8.5,eor
1580,1938-09-22T00:00:00Z,,,,5,0,0,6.1,0,2.7,16.1,1007.4,17.3,82,23.9,10.3,8.5,eor
1580,1938-09-23T00:00:00Z,,,,5,0,0,1.6,0,5.7,15.2,1007.6,15.6,86,21.1,10.8,9.1,eor
1580,1938-09-24T00:00:00Z,,,,5,0,0,7.4,0,1.7,14,1005.8,16.4,76,22.7,10.8,8.6,eor
1580,1938-09-25T00:00:00Z,,,,5,0,0,6.5,0,3.3,15.5,1005.9,16.5,83,24.7,9.6,7.9,eor
1580,1938-09-26T00:00:00Z,,,,5,0,0,5.8,0,3.7,14.9,1005.9,16.4,79,23.3,12,10.8,eor
1580,1938-09-27T00:00:00Z,,,,5,0,0,4.5,0,4,15.6,1008.2,17,80,23.7,11.7,10.2,eor
1580,1938-09-28T00:00:00Z,,,,5,0,0,7.1,0,4,16.4,1005.1,17.3,83,24.3,11.5,10.2,eor
1580,1938-09-29T00:00:00Z,,,,5,0,1,0.3,0,7.7,16.3,1003,17.4,83,22.2,11.9,10.5,eor
1580,1938-09-30T00:00:00Z,,,,5,19.2,1,0,0,8,16.1,1004.4,15.4,90,18.2,12.7,13,eor
1580,1938-10-01T00:00:00Z,,,,5,3.5,1,0,0,8,13.7,1006,13.5,86,17.2,12,11.3,eor
1580,1938-10-02T00:00:00Z,,,,5,0.5,1,0.9,0,7.3,12.1,1003.8,12.8,82,17.2,9.5,7.5,eor
1580,1938-10-03T00:00:00Z,,,,5,2.2,1,2.9,0,4.7,10.3,1002.4,10,80,15.6,7.2,5.7,eor
1580,1938-10-04T00:00:00Z,,,,5,2.8,1,3.3,0,6.7,11.2,992.8,12,81,16.4,6.6,5.3,eor
1580,1938-10-05T00:00:00Z,,,,5,1.1,1,1.2,0,6.3,10,998.2,12,73,14.6,6.7,4,eor
1580,1938-10-06T00:00:00Z,,,,5,0.1,1,1.8,0,5,9.7,1003.9,8.9,84,13.1,7.3,4.8,eor
1580,1938-10-07T00:00:00Z,,,,5,4.9,1,1.9,0,7,10.7,1001.1,11.3,82,15.7,4.2,2.4,eor
1580,1938-10-08T00:00:00Z,,,,5,0.1,1,6.5,0,5,9.2,1005.1,11.2,68,15.8,8.7,6,eor
1580,1938-10-09T00:00:00Z,,,,5,0,0,0.8,0,7.3,13.1,1000.4,15.6,76,17.8,8.5,5.9,eor
1580,1938-10-10T00:00:00Z,,,,5,1.4,1,0.2,0,7.7,13.5,1000.3,13.2,81,18.5,9.6,9,eor
1580,1938-10-11T00:00:00Z,,,,5,0,0,4.5,0,6.7,10.3,1007.9,11,78,16.2,8.2,6.5,eor
1580,1938-10-12T00:00:00Z,,,,5,0,0,4.8,0,5.7,10.5,1014.8,9.8,84,15.8,7.1,4.2,eor
1580,1938-10-13T00:00:00Z,,,,5,0,1,0.6,0,7,11.1,1011.2,11.6,82,14.8,6.2,4.5,eor
1580,1938-10-14T00:00:00Z,,,,5,0,0,3.3,0,4,12,1010,12.3,80,17.5,10.4,7,eor
1580,1938-10-15T00:00:00Z,,,,5,0,0,5.5,0,3.7,9.7,1011.2,9.2,82,16.7,6.1,4.4,eor
1580,1938-10-16T00:00:00Z,,,,5,0,1,2.9,0,4.7,10.1,1006.6,9,89,13.8,4.5,2.5,eor
